node,R,,toV_u30,frV_u30,toV_3060,frV_3060,toV_6090,frV_6090,toV_o90,frV_o90,toV_u60,frV_u60,toV_u90,frV_u90,,,,,
3397,19338.22245,19.33822245,0.023453668,0.002759255,0.192687974,0.020464475,0.50885261,0.184870085,0.269947114,0.786847551,0.216141642,0.02322373,0.724994252,0.208093815,,,,,
3394,19604.88374,19.60488374,0.020004599,0.002759255,0.173143251,0.023683605,0.515290871,0.204874684,0.286502644,0.763623822,0.19314785,0.02644286,0.708438722,0.231317544,,,,,
3399,19933.13287,19.93313287,0.017935158,0.002759255,0.161876293,0.025523109,0.520119568,0.214532076,0.295010347,0.752126926,0.179811451,0.028282364,0.699931019,0.24281444,,,,,
3398,20524.17743,20.52417743,0.015635778,0.002529317,0.151529087,0.028512302,0.520579444,0.227638538,0.307197057,0.736261209,0.167164865,0.031041619,0.687744309,0.258680156,,,,,
3400,20935.1114,20.9351114,0.014256151,0.002529317,0.145550701,0.029432053,0.519429754,0.234996551,0.31570476,0.727983444,0.159806852,0.03196137,0.679236606,0.266957921,,,,,
3402,21248.09704,21.24809704,0.011496896,0.002529317,0.135893309,0.033570936,0.513681306,0.252931708,0.333869855,0.705909404,0.147390205,0.036100253,0.661071511,0.289031961,,,,,
3401,21471.92778,21.47192778,0.009197517,0.002069441,0.123016785,0.03862957,0.501954472,0.278224879,0.360542653,0.675787537,0.132214302,0.040699011,0.634168774,0.318923891,,,,,
3364,21301.4136,21.3014136,0.003908945,0.003679007,0.069441251,0.069211313,0.416647505,0.408829616,0.504713727,0.512991492,0.073350195,0.07289032,0.489997701,0.481719936,,,,,
3363,21414.78886,21.41478886,0.002759255,0.010117268,0.041158887,0.125546103,0.282823638,0.481719936,0.667969648,0.377328121,0.043918142,0.135663371,0.32674178,0.617383307,,,,,
3365,21276.56398,21.27656398,0.002759255,0.01218671,0.036100253,0.140722005,0.25385146,0.492756956,0.702230398,0.349275696,0.038859508,0.152908715,0.292710968,0.64566567,,,,,
3366,20895.56676,20.89556676,0.002759255,0.014256151,0.032191308,0.149689584,0.233616923,0.501494596,0.726373879,0.329501035,0.034950563,0.163945735,0.268567487,0.665440331,,,,,
3368,20482.47755,20.48247755,0.002759255,0.016095654,0.029202115,0.159806852,0.219820648,0.501034721,0.743159347,0.318004139,0.03196137,0.175902506,0.251782019,0.676937227,,,,,
3369,19870.13361,19.87013361,0.002989193,0.017475282,0.025982985,0.170843872,0.209243504,0.500114969,0.756725684,0.306507243,0.028972178,0.188319154,0.238215682,0.688434123,,,,,
3367,19562.67937,19.56267937,0.002529317,0.020234537,0.023453668,0.186709588,0.190388595,0.496895838,0.778339848,0.290871465,0.025982985,0.206944125,0.21637158,0.703839963,,,,,
3370,19372.12144,19.37212144,0.002759255,0.022763854,0.020004599,0.202115429,0.177052196,0.49229708,0.794895378,0.277535066,0.022763854,0.224879283,0.19981605,0.717176362,,,,,
3372,18907.57235,18.90757235,0.002989193,0.025063233,0.017475282,0.214532076,0.162566107,0.488618073,0.811450908,0.266268108,0.020464475,0.239595309,0.183030582,0.728213382,,,,,
3373,18651.47294,18.65147294,0.002529317,0.028282364,0.015175903,0.230167855,0.149459646,0.480340308,0.827546562,0.255920901,0.01770522,0.258450218,0.167164865,0.738790527,,,,,
3375,17987.75629,17.98775629,0.002759255,0.032881122,0.011956772,0.248103012,0.13796275,0.468843412,0.842262589,0.245113819,0.014716027,0.280984134,0.152678777,0.749827547,,,,,
3374,17620.74508,17.62074508,0.008277765,0.03977926,0.077719016,0.282133824,0.39733272,0.442860428,0.510922051,0.229478041,0.085996781,0.321913083,0.483329501,0.764773511,,,,,
3377,16993.1331,16.9931331,0.008507703,0.04414808,0.070820878,0.309726374,0.376638308,0.420096574,0.538974477,0.220970338,0.079328581,0.353874454,0.455966889,0.773971028,,,,,
1533,16173.40738,16.17340738,0.008507703,0.049436652,0.063922741,0.340997931,0.349735571,0.391124396,0.571395723,0.212002759,0.072430444,0.390434583,0.422166015,0.781558979,,,,,
3376,11879.84733,11.87984733,0.084157278,0.025293171,0.445389745,0.16992412,0.282823638,0.506783169,0.181421016,0.291791216,0.529547022,0.195217291,0.81237066,0.70200046,,,,,
3378,12284.39926,12.28439926,0.073810071,0.030581743,0.427454587,0.187859278,0.304207864,0.501034721,0.189468843,0.275465624,0.501264659,0.218441021,0.805472522,0.719475742,,,,,
3379,12631.39622,12.63139622,0.067831685,0.033340998,0.407679926,0.204644746,0.323062773,0.491837204,0.195907105,0.264658542,0.475511612,0.237985744,0.798574385,0.729822948,,,,,
3380,12901.6066,12.9016066,0.063462865,0.036790067,0.394113589,0.215681766,0.3377788,0.484479191,0.199356174,0.257760405,0.457576454,0.252471833,0.795355254,0.736951023,,,,,
3382,13157.55453,13.15755453,0.057714417,0.041158887,0.37525868,0.23177742,0.355254081,0.473902046,0.206024373,0.247413198,0.432973097,0.272936307,0.788227179,0.746838354,,,,,
3362,9889.226501,9.889226501,0,0.070820878,0,0.524718326,0,0.278224879,0,0.121637158,0,0.595539204,0,0.873764084,,,,,
3360,10129.33676,10.12933676,0.000229938,0.08392734,0,0.533226029,0,0.262129225,0,0.11588871,0.000229938,0.617153369,0.000229938,0.879282594,,,,,
3403,10146.05815,10.14605815,0.079098643,0.000229938,0.559898827,0,0.239135433,0,0.1170384,0,0.638997471,0.000229938,0.878132904,0.000229938,,,,,
3405,9883.198102,9.883198102,0.065302368,0,0.550701311,0,0.254541274,0,0.124856289,0,0.616003679,0,0.870544953,0,,,,,
1189,5118.005537,5.118005537,0.087376408,0.201885491,0.556449759,0.5033341,0.207404001,0.174982755,0.142561508,0.113589331,0.643826167,0.705219591,0.851230168,0.880202345,,,,,
3415,5972.653358,5.972653358,0.137732812,0.126235916,0.546102552,0.532766153,0.225109221,0.236146241,0.085536905,0.09933318,0.683835364,0.659002069,0.908944585,0.89514831,,,,,
3414,5863.205924,5.863205924,0.123476661,0.14233157,0.544263049,0.529317084,0.237065992,0.228558289,0.089675788,0.094274546,0.66773971,0.671648655,0.904805702,0.900206944,,,,,
3417,5720.827916,5.720827916,0.113819269,0.152678777,0.541273856,0.527017705,0.246263509,0.223269717,0.093354794,0.091745229,0.655093125,0.679696482,0.901356634,0.902966199,,,,,
3416,5472.901567,5.472901567,0.102782249,0.168314555,0.540354104,0.519199816,0.255231088,0.219130835,0.096343987,0.088066222,0.643136353,0.687514371,0.898367441,0.906645206,,,,,
3419,5241.156787,5.241156787,0.092205105,0.188319154,0.535985284,0.511151989,0.263968728,0.211083008,0.102552311,0.084157278,0.628190389,0.699471143,0.892159117,0.91055415,,,,,
3421,5092.43579,5.09243579,0.085306967,0.201195677,0.531846401,0.507472982,0.270866866,0.203035181,0.106231318,0.082547712,0.617153369,0.708668659,0.888020235,0.91170384,,,,,
3418,4983.42881,4.98342881,0.079788457,0.217751207,0.525178202,0.501034721,0.280064383,0.196137043,0.10922051,0.079328581,0.604966659,0.718785928,0.885031042,0.914922971,,,,,
3420,4856.834038,4.856834038,0.073810071,0.234306737,0.521729133,0.491837204,0.286502644,0.190158657,0.111749828,0.077489078,0.595539204,0.726143941,0.882041849,0.916302598,,,,,
3423,7788.54212,7.78854212,0.232237296,0.152908715,0.446079559,0.494826397,0.19314785,0.214532076,0.122326972,0.131524488,0.678316854,0.647735112,0.871464705,0.862267188,,,,,
3404,7807.094339,7.807094339,0.183950333,0.231317544,0.474821798,0.465624281,0.206714187,0.18211083,0.128305358,0.11473902,0.658772132,0.696941826,0.865486319,0.879052656,,,,,
3161,6856.198292,6.856198292,0.098413428,0.075879513,0.465854219,0.499885031,0.263048977,0.293400782,0.167854679,0.126005978,0.564267648,0.575764544,0.827316625,0.869165325,,,,,
7027,4356.05545,4.35605545,0.224189469,0.051736031,0.474361922,0.471372729,0.193607726,0.343757186,0.102322373,0.127615544,0.698551391,0.523108761,0.892159117,0.866865946,,,,,
3407,4796.356659,4.796356659,0.202805243,0.054495286,0.484939066,0.486548632,0.200735801,0.330190848,0.105541504,0.122786848,0.687744309,0.541043918,0.88848011,0.871234767,,,,,
3406,4955.065068,4.955065068,0.186709588,0.06070361,0.490917452,0.495746149,0.207863877,0.320533456,0.108530697,0.1170384,0.677627041,0.556449759,0.885490917,0.876983215,,,,,
3409,5064.488165,5.064488165,0.168314555,0.068981375,0.499885031,0.504023914,0.214532076,0.309726374,0.111749828,0.111749828,0.668199586,0.573005289,0.882731662,0.882731662,,,,,
3408,5297.694705,5.297694705,0.148769832,0.077489078,0.506093355,0.512761554,0.223039779,0.297769602,0.116578524,0.106461255,0.654863187,0.590250632,0.877902966,0.888020235,,,,,
3411,5440.084868,5.440084868,0.135893309,0.085306967,0.510692113,0.519659692,0.227868476,0.288342148,0.12025753,0.101402621,0.646585422,0.604966659,0.874453897,0.893308807,,,,,
3410,5694.245066,5.694245066,0.119797655,0.091745229,0.515520809,0.528397333,0.235456427,0.278684755,0.123936537,0.095884111,0.635318464,0.620142562,0.870774891,0.898827317,,,,,
3412,5866.504593,5.866504593,0.109680386,0.101402621,0.51437112,0.535065532,0.243504254,0.266957921,0.127385606,0.091515291,0.624051506,0.636468154,0.86755576,0.903426075,,,,,
3413,5955.283534,5.955283534,0.097033801,0.108300759,0.516210623,0.543113359,0.249712578,0.257530467,0.131524488,0.085536905,0.613244424,0.651414118,0.862957002,0.908944585,,,,,
3343,14257.68103,14.25768103,0.03426075,0.010117268,0.361002529,0.338928489,0.352954702,0.382846631,0.246723385,0.263048977,0.395263279,0.349045758,0.748217981,0.731892389,,,,,
3347,13993.13631,13.99313631,0.030121867,0.013106461,0.345136813,0.355943895,0.363991722,0.374338928,0.255690963,0.251552081,0.37525868,0.369050356,0.739250402,0.743389285,,,,,
3345,13775.86421,13.77586421,0.026212923,0.014945965,0.3311106,0.369050356,0.374108991,0.367670729,0.263508853,0.243274316,0.357323523,0.383996321,0.731432513,0.75166705,,,,,
3346,13515.42448,13.51542448,0.022763854,0.018395033,0.306047367,0.387905266,0.390894458,0.358013336,0.275235686,0.230627731,0.328811221,0.406300299,0.719705679,0.764313635,,,,,
3349,13368.03078,13.36803078,0.019544723,0.024143481,0.283973327,0.400781789,0.406530237,0.349505633,0.284893079,0.220510462,0.30351805,0.42492527,0.710048287,0.774430904,,,,,
3351,13011.42335,13.01142335,0.01770522,0.028282364,0.267187859,0.410209244,0.416417567,0.342607496,0.29363072,0.213842263,0.284893079,0.438491607,0.701310646,0.781099103,,,,,
3353,12716.97898,12.71697898,0.015865716,0.034950563,0.246493447,0.42055645,0.430213842,0.334099793,0.302368361,0.20533456,0.262359163,0.455507013,0.692573005,0.789606806,,,,,
3348,12477.98045,12.47798045,0.01540584,0.041158887,0.228098413,0.428374339,0.439641297,0.325362152,0.311795815,0.200045988,0.243504254,0.469533226,0.683145551,0.794895378,,,,,
3350,12207.9216,12.2079216,0.014256151,0.049436652,0.213612325,0.43596229,0.444010117,0.318004139,0.323062773,0.191538285,0.227868476,0.485398942,0.671878593,0.803403081,,,,,
3352,11970.62734,11.97062734,0.013566337,0.057254541,0.198206484,0.440101173,0.451138193,0.312025753,0.332030352,0.185559899,0.211772821,0.497355714,0.662911014,0.809381467,,,,,
3355,11695.01901,11.69501901,0.012646585,0.06622212,0.179581513,0.445849621,0.457576454,0.301908485,0.344217061,0.180041389,0.192228098,0.512071741,0.649804553,0.813980225,,,,,
3354,11447.21491,11.44721491,0.011956772,0.07840883,0.162566107,0.451598069,0.462175213,0.291331341,0.357553461,0.172913313,0.174522879,0.530006898,0.636698092,0.821338239,,,,,
3356,11339.23452,11.33923452,0.01103702,0.08392734,0.155438032,0.451368131,0.464014716,0.289721775,0.363761784,0.169234307,0.166475052,0.53529547,0.630489768,0.825017245,,,,,
3357,11225.08369,11.22508369,0.011496896,0.089215912,0.148080018,0.456426765,0.465394344,0.282823638,0.36974017,0.166245114,0.159576914,0.545642676,0.624971258,0.828466314,,,,,
3358,11007.50051,11.00750051,0.011266958,0.103242125,0.131064613,0.458956082,0.468613474,0.272936307,0.383996321,0.159806852,0.14233157,0.562198206,0.610945045,0.835134514,,,,,
3361,10868.22732,10.86822732,0.011266958,0.115428834,0.11588871,0.462175213,0.468383536,0.261899287,0.399172223,0.155208094,0.127155668,0.577604047,0.595539204,0.839503334,,,,,
3359,10767.40163,10.76740163,0.010807082,0.128765233,0.101172683,0.463324902,0.467923661,0.251092205,0.414348126,0.151069211,0.111979765,0.592090136,0.579903426,0.843182341,,,,,
4772,8340.977487,8.340977487,0.171763624,0.13359393,0.442170614,0.472062543,0.233386986,0.245343757,0.147160267,0.14348126,0.613934238,0.605656473,0.847321223,0.85100023,,,,,
1583,8177.772833,8.177772833,0.157047597,0.149689584,0.442860428,0.469993102,0.241894688,0.236376178,0.152678777,0.138422626,0.599908025,0.619682686,0.841802713,0.856058864,,,,,
4571,7802.619115,7.802619115,0.142791446,0.167624741,0.446309496,0.46470453,0.249252702,0.228098413,0.156127845,0.134053805,0.589100943,0.632329271,0.838353645,0.860427685,,,,,
4549,7419.798392,7.419798392,0.130834675,0.185559899,0.444699931,0.460795585,0.256610715,0.218211083,0.161876293,0.129455047,0.575534606,0.646355484,0.832145321,0.864566567,,,,,
4608,6731.941594,6.731941594,0.112899517,0.239595309,0.449298689,0.444010117,0.268337549,0.194987353,0.16440561,0.116348586,0.562198206,0.683605427,0.830535755,0.87859278,,,,,
4217,6391.499531,6.391499531,0.09933318,0.254311336,0.449988503,0.441710738,0.276615314,0.184180271,0.168084617,0.113819269,0.549321683,0.696022074,0.825936997,0.880202345,,,,,
4351,6391.775103,6.391775103,0.254081398,0.099103242,0.432283284,0.451828006,0.190618533,0.278224879,0.1170384,0.164865486,0.686364682,0.550931249,0.876983215,0.829156128,,,,,
4609,6696.94632,6.69694632,0.243734192,0.108760635,0.433203035,0.45366751,0.197976546,0.27040699,0.120027593,0.162106231,0.676937227,0.562428144,0.874913773,0.832835135,,,,,
7575,7450.358301,7.450358301,0.188089216,0.137042998,0.448608876,0.456656703,0.222120028,0.24948264,0.135203495,0.150839273,0.636698092,0.593699701,0.858818119,0.843182341,,,,,
7574,7813.044887,7.813044887,0.171993562,0.149919522,0.453207634,0.457806392,0.229937917,0.239135433,0.139342378,0.147620143,0.625201196,0.607725914,0.855139112,0.846861347,,,,,
7573,8161.950869,8.161950869,0.154058404,0.163715797,0.45803633,0.454357324,0.240974937,0.232697172,0.141411819,0.143711198,0.612094734,0.61807312,0.853069671,0.850770292,,,,,
4771,8353.677207,8.353677207,0.141181881,0.172683375,0.461485399,0.453207634,0.247413198,0.226948724,0.144171074,0.141411819,0.60266728,0.625891009,0.850080478,0.852839733,,,,,
3321,10742.56902,10.74256902,0.134283743,0.010347206,0.447689124,0.094504484,0.25385146,0.464014716,0.158427225,0.425385146,0.581972867,0.10485169,0.835824327,0.568866406,,,,,
7279,10768.04758,10.76804758,0.126005978,0.010807082,0.449298689,0.103012187,0.256840653,0.464474592,0.162336169,0.416187629,0.575304668,0.113819269,0.832145321,0.578293861,,,,,
3324,10783.8525,10.7838525,0.120027593,0.010807082,0.449528627,0.108760635,0.260749598,0.465624281,0.164175673,0.409289492,0.56955622,0.119567717,0.830305817,0.585191998,,,,,
3325,10882.49147,10.88249147,0.109450448,0.011266958,0.449528627,0.118647965,0.269487238,0.467923661,0.166475052,0.397102782,0.558979076,0.129914923,0.828466314,0.597838584,,,,,
3328,11014.47575,11.01447575,0.099103242,0.011266958,0.449068751,0.131064613,0.275465624,0.47022304,0.171303748,0.382386756,0.548171994,0.14233157,0.823637618,0.61255461,,,,,
3326,11267.68253,11.26768253,0.082547712,0.011956772,0.449068751,0.146470453,0.285812831,0.471142791,0.177282134,0.365141412,0.531616464,0.158427225,0.817429294,0.629570016,,,,,
3327,11453.1808,11.4531808,0.074040009,0.01218671,0.443550241,0.160266728,0.294780409,0.466314095,0.181421016,0.355024143,0.517590251,0.172453438,0.81237066,0.638767533,,,,,
3329,11658.47686,11.65847686,0.063922741,0.013106461,0.4414808,0.171533686,0.301448609,0.467233847,0.187169464,0.34214762,0.505403541,0.184640147,0.80685215,0.651873994,,,,,
3330,11981.20872,11.98120872,0.052655783,0.013566337,0.434352725,0.191078409,0.311565877,0.464934468,0.196366981,0.325362152,0.487008508,0.204644746,0.798574385,0.669579214,,,,,
3331,12214.40621,12.21440621,0.045757645,0.014026213,0.427684525,0.205564498,0.318693953,0.460335709,0.202805243,0.315014946,0.473442171,0.219590711,0.792136123,0.67992642,,,,,
3332,12459.67796,12.45967796,0.039319384,0.01540584,0.418257071,0.220970338,0.32674178,0.45366751,0.210623132,0.304897678,0.457576454,0.236376178,0.784318234,0.690043688,,,,,
3333,12714.89128,12.71489128,0.032191308,0.016095654,0.410899057,0.240285123,0.333180041,0.443090366,0.218670959,0.295470223,0.443090366,0.256380777,0.776270407,0.699471143,,,,,
3334,12989.72124,12.98972124,0.028052426,0.017245344,0.399632099,0.260749598,0.342377558,0.43159347,0.224879283,0.285352955,0.427684525,0.277994941,0.770062083,0.709588411,,,,,
3335,13338.84778,13.33884778,0.023453668,0.018624971,0.390894458,0.278454817,0.346976316,0.420326512,0.233616923,0.277535066,0.414348126,0.297079788,0.761324442,0.7174063,,,,,
3336,13465.3903,13.4653903,0.018854909,0.020234537,0.379397563,0.301678547,0.35318464,0.406070361,0.243504254,0.266957921,0.398252472,0.321913083,0.751437112,0.727983444,,,,,
3337,13749.18691,13.74918691,0.01540584,0.023453668,0.361232467,0.324902276,0.361922281,0.389744769,0.256380777,0.256840653,0.376638308,0.348355944,0.738560589,0.738100713,,,,,
3341,13959.70275,13.95970275,0.011956772,0.026212923,0.349045758,0.339848241,0.368590481,0.379397563,0.265348356,0.24948264,0.361002529,0.366061163,0.72959301,0.745458726,,,,,
3338,14226.5834,14.2265834,0.009657393,0.029891929,0.332030352,0.356863647,0.374568866,0.366521039,0.278684755,0.241664751,0.341687744,0.386755576,0.716256611,0.753276615,,,,,
3427,19437.00679,19.43700679,0,0.02644286,0,0.314785008,0,0.382616693,0,0.271786618,0,0.341227868,0,0.723844562,,,,,
3428,18937.62409,18.93762409,0.000229938,0.028972178,0,0.332490228,0,0.373879053,0,0.260059784,0.000229938,0.361462405,0.000229938,0.735341458,,,,,
3429,18322.51991,18.32251991,0.000459876,0.03311106,0,0.348585882,0,0.365831226,0,0.247643136,0.000459876,0.381696942,0.000459876,0.747528167,,,,,
699,17603.42365,17.60342365,0.040239135,0.038169694,0.349275696,0.366061163,0.349275696,0.354794206,0.255920901,0.235686365,0.389514831,0.404230858,0.738790527,0.759025063,,,,,
698,17193.897,17.193897,0.037020005,0.04299839,0.336169234,0.377328121,0.355713957,0.346976316,0.265578294,0.227178662,0.373189239,0.420326512,0.728903196,0.767302828,,,,,
701,16954.44111,16.95444111,0.034490688,0.045527708,0.330650724,0.383766383,0.356633709,0.343067372,0.272706369,0.222120028,0.365141412,0.429294091,0.721775121,0.772361462,,,,,
700,16125.25524,16.12525524,0.029202115,0.045987583,0.308116808,0.401471603,0.369280294,0.334329731,0.287652334,0.212462635,0.337318924,0.447459186,0.706599218,0.781788917,,,,,
703,15174.22699,15.17422699,0.027362612,0.053805473,0.293400782,0.40836974,0.375718556,0.327661531,0.298459416,0.205104622,0.320763394,0.462175213,0.69648195,0.789836744,,,,,
3431,14697.98654,14.69798654,0.024833295,0.06070361,0.279144631,0.416877443,0.38077719,0.317544263,0.309956312,0.199586112,0.303977926,0.477581053,0.684755116,0.795125316,,,,,
3432,14407.57312,14.40757312,0.023913543,0.065992182,0.270636928,0.419636698,0.383536445,0.313635318,0.316394573,0.195217291,0.294550471,0.48562888,0.678086917,0.799264199,,,,,
3422,14335.95298,14.33595298,0.082317774,0.021154288,0.424005519,0.236376178,0.297769602,0.414348126,0.190848471,0.323062773,0.506323293,0.257530467,0.804092895,0.671878593,,,,,
3430,14688.66005,14.68866005,0.076339388,0.022303978,0.419636698,0.246723385,0.303288112,0.409289492,0.195447229,0.316394573,0.495976086,0.269027363,0.799264199,0.678316854,,,,,
641,15183.20214,15.18320214,0.067141872,0.024143481,0.41388825,0.262359163,0.311335939,0.404230858,0.202575305,0.304207864,0.481030122,0.286502644,0.792366061,0.690733502,,,,,
643,15983.33294,15.98333294,0.051506093,0.029432053,0.402391354,0.290411589,0.32559209,0.388595079,0.215451828,0.286502644,0.453897448,0.319843642,0.779489538,0.708438722,,,,,
644,16921.1323,16.9211323,0.048976776,0.033340998,0.385835824,0.318923891,0.333180041,0.372039549,0.226488848,0.270177052,0.434812601,0.352264888,0.767992642,0.724304438,,,,,
645,17202.69904,17.20269904,0.046447459,0.035180501,0.378247873,0.329960911,0.338698551,0.366750977,0.231087606,0.262589101,0.424695332,0.365141412,0.763393884,0.731892389,,,,,
646,17607.79377,17.60779377,0.041618763,0.038169694,0.37088986,0.341687744,0.344217061,0.35985284,0.237985744,0.25500115,0.412508623,0.379857438,0.756725684,0.739710278,,,,,
3876,18358.80305,18.35880305,0.036560129,0.000459876,0.355484019,0,0.352954702,0,0.250172453,0,0.392044148,0.000459876,0.74499885,0.000459876,,,,,
3424,18917.11565,18.91711565,0.030811681,0.000229938,0.338928489,0,0.362842033,0,0.262819039,0,0.36974017,0.000229938,0.732582203,0.000229938,,,,,
3425,19434.86974,19.43486974,0.02759255,0,0.326971718,0,0.368360543,0,0.272706369,0,0.354564268,0,0.72292481,0,,,,,
642,16400.60253,16.40060253,0.0551851,0.030121867,0.3929639,0.299609106,0.327661531,0.383306507,0.218670959,0.28144401,0.448149,0.329730973,0.775810531,0.71303748,,,,,
3434,18205.82602,18.20582602,0,0.02092435,0,0.276845252,0,0.403081168,0,0.294320533,0,0.297769602,0,0.70085077,,,,,
695,17866.61494,17.86661494,0.008277765,0.023683605,0.02322373,0.301218671,0.404230858,0.390434583,0.558289262,0.278684755,0.031501495,0.324902276,0.435732352,0.715336859,,,,,
694,17849.76237,17.84976237,0.008277765,0.025523109,0.02207404,0.308116808,0.39733272,0.386755576,0.566796965,0.274085997,0.030351805,0.333639917,0.427684525,0.720395493,,,,,
697,17837.1225,17.8371225,0.008277765,0.026902736,0.020694413,0.319383766,0.388365141,0.381467004,0.577604047,0.267187859,0.028972178,0.346286503,0.417337319,0.727753507,,,,,
696,17828.9693,17.8289693,0.008277765,0.029661991,0.018854909,0.335479421,0.370659922,0.372269487,0.59714877,0.257530467,0.027132674,0.365141412,0.397792596,0.737410899,,,,,
3435,17907.14218,17.90714218,0.008047827,0.03196137,0.01770522,0.347206254,0.358243274,0.366980915,0.610715107,0.248562888,0.025753047,0.379167625,0.383996321,0.74614854,,,,,
647,17925.11423,17.92511423,0.035180501,0.008047827,0.354564268,0.017015406,0.35318464,0.348355944,0.251782019,0.621292251,0.389744769,0.025063233,0.742929409,0.373419177,,,,,
648,17842.69151,17.84269151,0.031731433,0.008047827,0.343527248,0.017935158,0.361462405,0.360772591,0.258220281,0.60818579,0.37525868,0.025982985,0.736721085,0.386755576,,,,,
649,17848.84234,17.84884234,0.028282364,0.008277765,0.329501035,0.019774661,0.366291101,0.378477811,0.270866866,0.588411129,0.357783398,0.028052426,0.7240745,0.406530237,,,,,
650,17863.87042,17.86387042,0.026212923,0.008277765,0.318923891,0.020234537,0.371579673,0.390894458,0.277765003,0.57507473,0.345136813,0.028512302,0.716716487,0.41940676,,,,,
651,17879.92775,17.87992775,0.024833295,0.008047827,0.311565877,0.021384226,0.373879053,0.398022534,0.283743389,0.566567027,0.336399172,0.029432053,0.710278225,0.427454587,,,,,
3433,18205.13388,18.20513388,0.021154288,0,0.292251092,0,0.383996321,0,0.297769602,0,0.313405381,0,0.697401702,0,,,,,
3928,27526.52388,27.52652388,0,0.019314785,0,0.057254541,0,0.383996321,0,0.536215222,0,0.076569326,0,0.460565647,,,,,
3930,27430.49866,27.43049866,0.000229938,0.020464475,0,0.06070361,0,0.412738561,0,0.502644286,0.000229938,0.081168085,0.000229938,0.493906645,,,,,
3929,27341.45976,27.34145976,0.000459876,0.02322373,0,0.065762244,0,0.442170614,0,0.465164406,0.000459876,0.088985974,0.000459876,0.531156588,,,,,
3925,27298.77588,27.29877588,0.000689814,0.023913543,0,0.071510692,0,0.457806392,0,0.442860428,0.000689814,0.095424235,0.000689814,0.553230628,,,,,
3926,27261.25177,27.26125177,0.000919752,0.025293171,0,0.077489078,0,0.472982295,0,0.420096574,0.000919752,0.102782249,0.000919752,0.575764544,,,,,
3927,26972.62772,26.97262772,0.00114969,0.025982985,0,0.080248333,0,0.482639687,0,0.406760175,0.00114969,0.106231318,0.00114969,0.588871005,,,,,
3932,26513.60381,26.51360381,0.001379628,0.02759255,0,0.089675788,0,0.498045528,0,0.380087376,0.001379628,0.117268338,0.001379628,0.615313865,,,,,
3931,26575.06367,26.57506367,0.001609565,0.028972178,0,0.09818349,0,0.506553231,0,0.361462405,0.001609565,0.127155668,0.001609565,0.633708899,,,,,
5826,26595.57387,26.59557387,0.028972178,0.001609565,0.106231318,0,0.498275466,0,0.361692343,0,0.135203495,0.001609565,0.633478961,0.001609565,,,,,
3917,26521.90073,26.52190073,0.028052426,0.001379628,0.097493677,0,0.487928259,0,0.38192688,0,0.125546103,0.001379628,0.613474362,0.001379628,,,,,
3918,26998.47005,26.99847005,0.026672798,0.00114969,0.085996781,0,0.471832605,0,0.411128995,0,0.112669579,0.00114969,0.584502184,0.00114969,,,,,
3921,27279.7951,27.2797951,0.026212923,0.000919752,0.082087836,0,0.464244654,0,0.423315705,0,0.108300759,0.000919752,0.572545413,0.000919752,,,,,
3919,27320.32841,27.32032841,0.024833295,0.000689814,0.07725914,0,0.453437572,0,0.440561049,0,0.102092435,0.000689814,0.555530007,0.000689814,,,,,
3920,27351.69635,27.35169635,0.023453668,0.000459876,0.071280754,0,0.439641297,0,0.461945275,0,0.094734422,0.000459876,0.534375719,0.000459876,,,,,
3922,27415.37375,27.41537375,0.021154288,0.000229938,0.065532306,0,0.413658312,0,0.496206024,0,0.086686595,0.000229938,0.500344907,0.000229938,,,,,
3923,27544.84472,27.54484472,0.019774661,0,0.058864107,0,0.37640837,0,0.541733732,0,0.078638768,0,0.455047137,0,,,,,
2276,16331.40152,16.33140152,0,0.025523109,0,0.300528857,0,0.459645896,0,0.209473442,0,0.326051966,0,0.785697862,,,,,
3964,13445.88882,13.44588882,0.01103702,0.036560129,0.12692573,0.439871235,0.509772361,0.369970108,0.346746378,0.148080018,0.13796275,0.476431364,0.647735112,0.846401472,,,,,
3944,13114.65323,13.11465323,0.010577144,0.041388825,0.11473902,0.457806392,0.502644286,0.357783398,0.366980915,0.13796275,0.125316165,0.499195217,0.627960451,0.856978616,,,,,
2274,12770.42821,12.77042821,0.009427455,0.048286963,0.103242125,0.472292481,0.494366521,0.342607496,0.387905266,0.131754426,0.112669579,0.520579444,0.6070361,0.86318694,,,,,
3956,12534.17456,12.53417456,0.008507703,0.0551851,0.094274546,0.482869625,0.487238446,0.329960911,0.404920671,0.12692573,0.102782249,0.538054725,0.590020694,0.868015636,,,,,
3940,12334.26352,12.33426352,0.007587951,0.068521499,0.080248333,0.504253851,0.470682916,0.30466774,0.436422166,0.117498275,0.087836284,0.572775351,0.5585192,0.87744309,,,,,
3943,12384.71591,12.38471591,0.006898138,0.072430444,0.074729823,0.512991492,0.463324902,0.295470223,0.449758565,0.113819269,0.08162796,0.585421936,0.544952863,0.880892159,,,,,
3952,12325.33394,12.32533394,0.007128075,0.078868705,0.065992182,0.521959071,0.455047137,0.285352955,0.465854219,0.107840883,0.073120258,0.600827777,0.528167395,0.886180731,,,,,
4759,11855.91479,11.85591479,0.043918142,0.074269947,0.436422166,0.535985284,0.387215452,0.280064383,0.127385606,0.104621752,0.480340308,0.610255231,0.86755576,0.890319614,,,,,
