node,totDeg,nLines,nServices,cbHops,cbDist,cbTime,toV_u30,toV_3060,toV_6090,toV_u60,toV_u90,toV_o90
2809,2,1,69,0.008982121292940766,0.013890100886140946,0.0153073309983196,0.1085306967118878,0.4442400551851,0.2959300988733042,0.5527707518969878,0.848700850770292,0.1457806392274086
2808,2,1,69,0.007791990967958358,0.013890100886140946,0.015172875355955262,0.10209243504253851,0.44401011726833756,0.2998390434582663,0.546102552310876,0.8459415957691423,0.1483099563117958
2811,2,1,69,0.0076960758741521215,0.013290465871632285,0.011116158954126132,0.08875603587031501,0.4435502414348126,0.310876063462865,0.5323062773051276,0.8431823407679926,0.1510692113129455
2810,2,1,69,0.013484434698205386,0.01137292386481225,0.010594040346532732,0.08185789836744078,0.44217061393423773,0.315704759714877,0.5240285123016786,0.8397332720165556,0.15428834214762013
1997,2,1,69,0.007791990967958358,0.013890100886140946,0.015172875355955262,0.06829156127845482,0.4405610485169004,0.3253621522189009,0.5088526097953553,0.8342147620142562,0.15980685214991952
2812,2,1,69,0.0872374231989185,0.1453360253450824,0.07037378563817084,0.050126465854219364,0.35985283973327203,0.3966429064152679,0.4099793055874914,0.8066222120027593,0.18785927799494137
2813,2,1,69,0.08616357882923863,0.13906187583524093,0.05155820297768829,0.044837893768682455,0.34513681306047367,0.40905955392044147,0.38997470682915614,0.7990342607495976,0.195447229248103
2815,2,1,69,0.08616357882923863,0.13906187583524093,0.05155820297768829,0.038859507932858126,0.3368590480570246,0.4171073810071281,0.37571855598988274,0.7928259369970108,0.2007358013336399
3339,4,2,161,0.13085242686266976,0.08946422781180045,0.09889609863745877,0.20648424925270176,0.4649344676937227,0.20165555300068982,0.6714187169464245,0.8730742699471142,0.12071740630029892
2745,4,6,420,0.08138267324832214,0.12958628690684726,0.14394891101268895,0.06737180961140492,0.4791906185329961,0.3184640147160267,0.546562428144401,0.8650264428604277,0.12945504713727293
1746,2,2,150,0.10950221915832632,0.07213725730922356,0.07409166352304462,0.056104851690043686,0.47091285352954704,0.3306507243044378,0.5270177052195907,0.8576684295240286,0.13681306047367212
1745,2,2,150,0.05537613367504077,0.07753939960666989,0.09311829855892052,0.04805702460335709,0.46194527477581054,0.3421476201425615,0.5100022993791676,0.8521499195217291,0.14256150839273396
1748,2,2,150,0.054694484135416124,0.07419202730251839,0.06822159834803211,0.04184870085077029,0.44676937226948726,0.3547942055644976,0.4886180731202575,0.8434122786847551,0.15152908714647045
1747,3,2,150,0.06383415374179319,0.07753939960666989,0.09394347377158707,0.031961370429983905,0.4214762014256151,0.37525868015635777,0.45343757185559896,0.8286962520119567,0.16555530006898136
2755,2,1,95,0.01015709990546268,0.02034637037961522,0.01554306827011645,0.04575764543573235,0.4242354564267648,0.3796275005748448,0.46999310186249715,0.8496206024373419,0.1448608875603587
2761,2,1,95,0.015496231867092997,0.07295891394617808,0.038060613812809806,0.049666590020694415,0.46240515060933546,0.33823867555759946,0.5120717406300299,0.8503104161876294,0.1432513221430214
2762,2,1,95,0.029420159430032174,0.0709069224967992,0.04055456353788061,0.04391814210163256,0.45343757185559896,0.34812600597838583,0.49735571395723155,0.8454817199356174,0.14808001839503335
2763,2,1,95,0.029420159430032174,0.0709069224967992,0.04055456353788061,0.03724994251552081,0.43343297309726375,0.3679006668199586,0.4706829156127845,0.8385835824327431,0.15612784548171993
2764,2,1,95,0.029420159430032174,0.0709069224967992,0.04055456353788061,0.03150149459645896,0.4134283743389285,0.38353644515980684,0.44492986893538744,0.8284663140951943,0.16601517590250633
2766,2,1,95,0.015496231867092997,0.07295891394617808,0.038060613812809806,0.027592550011496894,0.3934237755805932,0.39963209933318006,0.4210163255920901,0.8206484249252701,0.17314325132214303
2765,2,1,95,0.015496231867092997,0.07295891394617808,0.038060613812809806,0.02437341917682226,0.3718096114049207,0.41549781558979076,0.3961830305817429,0.8116808461715337,0.18211083007587953
2768,2,1,95,0.015689359190352286,0.07625065103389234,0.05195040406817484,0.021844102092435043,0.35295470223039777,0.42906415267877673,0.37479880432283286,0.8038629570016096,0.18969878132904117
2772,2,1,95,0.015496231867092997,0.07295891394617808,0.038060613812809806,0.01885490917452288,0.3327201655553001,0.44607955851919984,0.35157507472982297,0.7976546332490227,0.19659691883191538
2770,2,1,95,0.015496231867092997,0.07295891394617808,0.038060613812809806,0.015865716256610714,0.3005288572085537,0.4683835364451598,0.3163945734651644,0.7847781099103243,0.2099333180041389
2767,2,1,95,0.01808571491365367,0.07625065103389234,0.052410766707833095,0.013796275005748447,0.28213382386755576,0.4789606806162336,0.2959300988733042,0.7748907794895378,0.2186709588411129
1766,2,1,95,0.029420159430032174,0.0709069224967992,0.04055456353788061,0.010807082087836284,0.2391354334329731,0.5040239135433433,0.24994251552080937,0.7539664290641527,0.24074499885031042
1767,2,1,95,0.029420159430032174,0.0709069224967992,0.04055456353788061,0.008737640836974018,0.20763393883651415,0.5185100022993792,0.21637157967348816,0.7348815819728673,0.2595999080248333
1769,2,1,95,0.01808571491365367,0.07625065103389234,0.052410766707833095,0.00666819958611175,0.1777420096573925,0.5279374568866406,0.18441020924350426,0.7123476661301449,0.2816739480340308
2769,2,1,95,0.004155570513008106,0.024031647858685036,0.04236328738080903,0.13635318464014717,0.5589790756495746,0.18349045757645435,0.6953322602897217,0.8788227178661762,0.11404920671418717
2771,2,1,95,0.002567847789530333,0.1357301178612469,0.006554572510274736,0.2621292251092205,0.4860887560358703,0.13980225339158428,0.7482179811450909,0.8880202345366751,0.10508162796045067
2774,2,1,95,0.0022563305929834358,0.1276904256625217,0.003526306088109425,0.2517820188549092,0.4916072660381697,0.1430213842262589,0.7433892848930789,0.8864106691193377,0.10715106921131294
1654,2,1,95,0.023924108603982985,0.07659970624248498,0.04457615451582208,0.19475741549781558,0.5323062773051276,0.15451828006438262,0.7270636928029433,0.8815819728673259,0.11220970338008737
1652,2,1,95,0.02075416620183016,0.07659970624248498,0.044184609086366435,0.14532076339388364,0.5566796964819499,0.1724534375718556,0.7020004598758335,0.8744538974476891,0.1200275925500115
2730,2,1,95,0.008905537407250625,0.06660570448067474,0.0591241945226537,0.08898597378707748,0.5511611864796505,0.21568176592320074,0.640147160266728,0.8558289261899287,0.1386525638077719
2733,2,1,95,0.01026574818934952,0.06660570448067474,0.059648128277286265,0.07886870544952863,0.5479420556449759,0.22510922051046217,0.6268107610945045,0.8519199816049666,0.14164175672568408
2732,2,1,95,0.008795915173430814,0.06373033929074448,0.043316374051048386,0.06714187169464245,0.5352954702230398,0.24465394343527247,0.6024373419176823,0.8470912853529547,0.14716026672798344
2734,2,1,95,0.008795915173430814,0.06373033929074448,0.043316374051048386,0.057024603357093584,0.5297769602207404,0.2554610255231088,0.586801563577834,0.8422625891009428,0.15244883881352034
2737,2,1,95,0.008905537407250625,0.06660570448067474,0.0591241945226537,0.050126465854219364,0.5169004368820419,0.26948723844561967,0.5670269027362612,0.8365141411818809,0.1581972867325822
2735,2,1,95,0.01026574818934952,0.06660570448067474,0.059648128277286265,0.04138882501724534,0.5003449068751437,0.28857208553690505,0.541733731892389,0.8303058174292941,0.16371579673488157
2738,2,1,95,0.008795915173430814,0.06373033929074448,0.043316374051048386,0.03633019084847091,0.48746838353644517,0.3014486088756036,0.5237985743849161,0.8252471832605197,0.16854449298689353
2736,2,1,95,0.008795915173430814,0.06373033929074448,0.043316374051048386,0.032421246263508854,0.4720625431133594,0.3161646355484019,0.5044837893768682,0.8206484249252701,0.1733731892389055
2743,2,1,95,0.011811942643452457,0.019609063963379345,0.016848043100386508,0.03150149459645896,0.4320533455966889,0.3600827776500345,0.46355484019314785,0.8236376178431823,0.17084387215451827
1670,3,2,150,0.1124869182215332,0.07334917656137642,0.0765128314954554,0.11841802713267417,0.5210393193837664,0.25408139802253393,0.6394573465164406,0.8935387445389745,0.10071280754196367
1669,2,2,150,0.056155422917729625,0.07540668350954784,0.07039903199033755,0.09979305587491377,0.515980685214992,0.2717866176132444,0.6157737410899057,0.8875603587031502,0.10738100712807543
1674,2,2,150,0.1124869182215332,0.07334917656137642,0.0765128314954554,0.08484709128535295,0.5047137272936307,0.2906415267877673,0.5895608185789837,0.880202345366751,0.1147390204644746
1671,2,2,150,0.056155422917729625,0.07540668350954784,0.07039903199033755,0.07472982294780409,0.497585651873994,0.3009887330420786,0.5723154748217981,0.8733042078638767,0.1209473442170614
2833,3,2,125,0.0061073908335697825,0.025211587046772614,0.013274479404432936,0.19682685674867786,0.45389744768912393,0.21660151759025062,0.6507243044378018,0.8673258220280524,0.12646585421936077
2836,2,2,125,0.006183506372747432,0.026349075417052083,0.01811885042754768,0.18441020924350426,0.4614853989422856,0.21890089675787539,0.6458956081857898,0.8647965049436652,0.12922510922051048
2838,2,2,125,0.010238749930464466,0.02326718347159619,0.012993955662872387,0.15704759714876984,0.4683835364451598,0.2329271096803863,0.6254311335939297,0.858358243274316,0.13497355713957232
2835,2,3,217,0.013467934525942771,0.053487658601960406,0.05376805864657731,0.2961600367900667,0.426764773511152,0.17038399632099333,0.7229248103012187,0.893308806622212,0.10071280754196367
2837,2,3,217,0.013467934525942771,0.053487658601960406,0.05376805864657731,0.279834444699931,0.4348126005978386,0.17659232007358014,0.7146470452977696,0.8912393653713497,0.10324212462635088
2840,3,3,217,0.024937651970883982,0.04917568444499009,0.042035301479143986,0.25822028052425844,0.44745918601977464,0.18234076799264198,0.7056794665440331,0.8880202345366751,0.106691193377788
2842,2,1,57,0.005461279778301712,0.013941739568744312,0.009935919348210748,0.24741319843642218,0.4541273856058864,0.18188089215911704,0.7015405840423086,0.8834214762014256,0.10991032421246263
2839,2,1,57,0.008918744544384986,0.012022730062963678,0.009281688834140591,0.2257990342607496,0.46194527477581054,0.19222809841342836,0.6877443090365601,0.8799724074499885,0.11358933088066223
2841,2,1,57,0.006373881726938523,0.014570758542896587,0.0136821007025287,0.2078638767532766,0.4683835364451598,0.20027592550011497,0.6762474131984364,0.8765233386985514,0.1172683375488618
2844,3,2,112,0.007120565234317533,0.01822665256973526,0.016427122235890726,0.22625891009427454,0.4453897447689124,0.19981604966659003,0.6716486548631869,0.871464704529777,0.12163715796734882
7267,2,1,57,0.011318310364470443,0.02610749247005244,0.0021789524831453853,0.27270636928029435,0.4711427914463095,0.14371119797654633,0.7438491607266038,0.8875603587031502,0.102322372959301
2547,2,2,114,0.002431822542294051,0.0037238679358803954,0.004023849533334683,0.1467003908944585,0.45205794435502417,0.2660381696941826,0.5987583352494826,0.8647965049436652,0.13037479880432284
2843,3,2,112,0.007979157843340495,0.02273865042396429,0.011348267973194584,0.19429753966429064,0.4955162106231318,0.1857898367440791,0.6898137502874224,0.8756035870315015,0.1172683375488618
2846,2,1,57,0.0035988007089390057,0.015495295562497876,0.007640871992566831,0.16992412048746838,0.49850540354104395,0.2025753046677397,0.6684295240285123,0.8710048286962521,0.12232697171763623
2845,2,1,57,0.0050231949745175005,0.012905361558833331,0.004458153315843487,0.15221890089675788,0.5014945964589561,0.21568176592320074,0.6537134973557139,0.8693952632789147,0.12416647505173603
2848,2,1,57,0.004148473042350185,0.015495295562497876,0.007708582187759399,0.13382386755575995,0.5035640377098184,0.22832835134513682,0.6373879052655783,0.865716256610715,0.12784548171993562
3301,3,3,217,0.022826402678687574,0.04454771171346609,0.062102423420322725,0.28052425845021844,0.462175212692573,0.14555070131064612,0.7426994711427914,0.8882501724534376,0.106691193377788
3302,2,3,217,0.03771867300726757,0.04064094919059228,0.048380445431148965,0.257990342607496,0.47091285352954704,0.1554380317314325,0.728903196137043,0.8843412278684755,0.1101402621292251
3303,2,3,217,0.03771867300726757,0.04064094919059228,0.048380445431148965,0.23430673718096115,0.480110370200046,0.16739480340308116,0.7144171073810072,0.8818119107840883,0.11243964129684986
2855,2,2,125,0.00846534415278546,0.02925725644443179,0.01539135100115401,0.2202805242584502,0.4791906185329961,0.18532996091055415,0.6994711427914463,0.8848011037020005,0.1085306967118878
2852,3,2,125,0.007253290038718312,0.027994222033353826,0.011177174143967914,0.19061853299609105,0.4934467693722695,0.19705679466544032,0.6840653023683605,0.8811220970338008,0.1128995171303748
2873,2,1,60,0.012370520133395594,0.019970635554358282,0.016058021769925688,0.1386525638077719,0.4759714876983214,0.23545642676477352,0.6146240515060933,0.8500804782708669,0.14463094964359624
2874,2,1,60,0.012524692157999923,0.020871664341162888,0.021918215076248176,0.10347206254311336,0.47620142561508394,0.25891009427454587,0.5796734881581973,0.8385835824327431,0.15658772131524487
2875,2,1,60,0.012524692157999923,0.020871664341162888,0.021918215076248176,0.09013566337088987,0.47413198436422166,0.2685674867785698,0.5642676477351115,0.8328351345136813,0.16210623131754426
2877,2,1,60,0.01443768410185618,0.020871664341162888,0.0221124450833114,0.06691193377787998,0.46976316394573464,0.2839733272016556,0.5366750977236147,0.8206484249252701,0.1742929409059554
2876,2,1,60,0.012370520133395594,0.019970635554358282,0.016058021769925688,0.04943665210393194,0.4541273856058864,0.3002989192917912,0.5035640377098184,0.8038629570016096,0.191078408829616
2879,2,1,60,0.02303432793841569,0.01803804128593226,0.01608907805569259,0.03977925959990802,0.44401011726833756,0.31133593929639,0.4837893768682456,0.7951253161646356,0.19981604966659003
2878,2,1,60,0.01443768410185618,0.020871664341162888,0.0221124450833114,0.028742239595309266,0.4249252701770522,0.32605196596918834,0.4536675097723615,0.7797194757415498,0.21476201425615085
2393,3,4,268,0.0011127735009956734,0.05964756446728205,0.06288392496994824,0.30443780179351576,0.42699471142791445,0.15635778339848241,0.7314325132214302,0.8877902966199126,0.10531156587721316
2880,2,1,60,0.02022327275033702,0.017051931879965624,0.015887586527941318,0.2469533226028972,0.4414808001839503,0.18923890549551622,0.6884341227868476,0.8776730282823637,0.11680846171533686
2883,2,1,60,0.010994575873515936,0.018982299154354943,0.015876814007323294,0.22005058634168775,0.44745918601977464,0.20372499425155208,0.6675097723614624,0.8712347666130145,0.1234766613014486
2882,2,1,60,0.02022327275033702,0.017051931879965624,0.015887586527941318,0.1956771671648655,0.4557369510232237,0.2131524488388135,0.6514141181880893,0.8645665670269027,0.13014486088756036
2885,2,1,60,0.0111315997014397,0.0198387364936302,0.021670877591524904,0.1609565417337319,0.4637847781099103,0.23085766842952402,0.6247413198436422,0.8555989882731663,0.13819268797424694
2884,2,1,60,0.02022327275033702,0.017051931879965624,0.015887586527941318,0.11979765463324903,0.4759714876983214,0.25201195677167165,0.5957691423315705,0.8477810991032422,0.1467003908944585
2887,2,1,60,0.0111315997014397,0.0198387364936302,0.021670877591524904,0.10416187629340078,0.4785008047827087,0.26143941135893306,0.5826626810761094,0.8441020924350425,0.1510692113129455
2886,2,1,60,0.012831813988741388,0.0198387364936302,0.021862915797785112,0.07656932628190388,0.4755116118647965,0.2816739480340308,0.5520809381467003,0.8337548861807312,0.16026672798344446
2889,2,1,60,0.010994575873515936,0.018982299154354943,0.015876814007323294,0.06622212002759255,0.47137272936307195,0.2908714647045298,0.5375948493906645,0.8284663140951943,0.16578523798574385
2888,2,1,60,0.012831813988741388,0.0198387364936302,0.021862915797785112,0.04759714876983215,0.4612554610255231,0.31064612554610255,0.5088526097953553,0.8194987353414578,0.17521269257300529
7567,2,1,60,0.010994575873515936,0.018982299154354943,0.015876814007323294,0.038169694182570706,0.45136813060473674,0.3214532076339388,0.48953782478730745,0.8109910324212463,0.18119107840882961
2854,2,1,60,0.010521762033150408,0.017085607334695354,0.014290419071437025,0.27316624511381926,0.480110370200046,0.1358933088066222,0.7532766153138652,0.8891699241204875,0.10416187629340078
2857,2,1,60,0.010652893249749504,0.017856470335359385,0.019505545778004323,0.23223729593009887,0.4934467693722695,0.15681765923200736,0.7256840653023684,0.8825017245343757,0.11151988962979996
2856,2,1,60,0.01925731370845609,0.015159513829208831,0.014123616074037712,0.20556449758565187,0.5003449068751437,0.17176362382156818,0.7059094044607955,0.8776730282823637,0.11657852379857439
2858,2,1,60,0.01925731370845609,0.015159513829208831,0.014123616074037712,0.16647505173603128,0.5056334789606807,0.19935617383306506,0.6721085306967118,0.871464704529777,0.12324672338468613
2859,2,1,60,0.010521762033150408,0.017085607334695354,0.014290419071437025,0.14417107381007127,0.5106921131294551,0.2124626350885261,0.6548631869395263,0.8673258220280524,0.1271556679696482
2860,2,1,60,0.01227999104252957,0.017856470335359385,0.01967839572409046,0.12370659921821109,0.5127615543803173,0.2257990342607496,0.6364681535985284,0.862267187859278,0.1315244883881352
2861,2,1,60,0.010652893249749504,0.017856470335359385,0.019505545778004323,0.11128995171303747,0.5143711197976546,0.23430673718096115,0.6256610715106922,0.8599678086916532,0.13382386755575995
2862,2,1,60,0.01925731370845609,0.015159513829208831,0.014123616074037712,0.07518969878132904,0.5001149689583813,0.27431593469763166,0.5753046677397102,0.8496206024373419,0.14509082547712118
2863,2,1,60,0.01925731370845609,0.015159513829208831,0.014123616074037712,0.06392274085996781,0.4902276385375948,0.2913313405380547,0.5541503793975626,0.8454817199356174,0.14922970797884572
2867,2,1,60,0.015693987149475116,0.022749213936855917,0.023540785131496367,0.280294320533456,0.4327431593469763,0.1706139342377558,0.7130374798804323,0.883651414118188,0.11060013796275006
2866,2,1,60,0.013446947767812271,0.02176713142061602,0.017095279997235938,0.2391354334329731,0.4426304897677627,0.1929179121637158,0.6817659232007358,0.8746838353644516,0.11956771671648656
2868,2,1,60,0.02523347042881199,0.01983048915235807,0.017242443352475708,0.20947344217061392,0.44768912393653715,0.2099333180041389,0.6571625661071511,0.8670958841112899,0.12784548171993562
2869,2,1,60,0.02523347042881199,0.01983048915235807,0.017242443352475708,0.16762474131984365,0.46033570935847323,0.22878822717866176,0.6279604506783169,0.8567486778569786,0.13819268797424694
2870,2,1,60,0.015693987149475116,0.022749213936855917,0.023540785131496367,0.12991492297079787,0.46976316394573464,0.25017245343757183,0.5996780869165326,0.8498505403541043,0.1448608875603587
2871,2,1,60,0.02523347042881199,0.01983048915235807,0.017242443352475708,0.08691653253621522,0.47620142561508394,0.27362612094734423,0.5631179581512992,0.8367440790986433,0.1581972867325822
2872,2,1,60,0.02523347042881199,0.01983048915235807,0.017242443352475708,0.06461255461025524,0.4695332260289722,0.2940905955392044,0.5341457806392275,0.8282363761784318,0.16578523798574385
2920,2,2,95,0.049103931251137184,0.011323900558152985,0.03117508639530345,0.18923890549551622,0.49942515520809383,0.21453207633938837,0.68866406070361,0.9031961370429984,0.09174522878822718
2921,3,2,95,0.09808071528799148,0.009410789764456216,0.032898294188256835,0.16693492756955622,0.5088526097953553,0.22189008967578755,0.6757875373649115,0.897677627040699,0.09680386295700161
2924,3,3,235,0.013603971666143216,0.11213995644158424,0.11263438001071628,0.18096114049206713,0.5104621752126925,0.20188549091745228,0.6914233157047597,0.893308806622212,0.10025293170843873
2925,2,2,140,0.001100602723132888,0.05883260288432509,0.057569669422641925,0.19061853299609105,0.49988503104161874,0.20556449758565187,0.6905035640377098,0.8960680616233617,0.09841342837433893
2926,2,1,72,0.006312071776080806,0.012228873663141515,0.013020587709986013,0.14785008047827086,0.5152908714647045,0.21959071050816278,0.6631409519429754,0.8827316624511382,0.11128995171303747
2922,2,1,72,0.006312071776080806,0.012228873663141515,0.013020587709986013,0.13175442630489767,0.519889629799954,0.22717866176132445,0.6516440561048517,0.8788227178661762,0.11565877213152449
2923,2,1,72,0.010498175959473392,0.009786993352859671,0.008840696220664693,0.12577604046907334,0.5210393193837664,0.22993791676247413,0.6468153598528398,0.8767532766153139,0.11772821338238676
2927,2,1,72,0.007276162733715431,0.012228873663141515,0.013135970684105037,0.11565877213152449,0.5214991952172914,0.2363761784318234,0.6371579673488158,0.8735341457806393,0.1209473442170614
2931,2,1,72,0.006234373667984421,0.011700953751217841,0.009539320614239179,0.10646125546102553,0.5224189468843412,0.24097493676707288,0.6288802023453668,0.8698551391124396,0.12416647505173603
1735,2,1,72,0.023817578317328787,0.08990238395521806,0.08263429973891596,0.13750287422395954,0.5129914922970797,0.22005058634168775,0.6504943665210393,0.870544952862727,0.12370659921821109
1734,2,1,72,0.011539968768139895,0.0346327066567584,0.0377332648347304,0.10324212462635088,0.515980685214992,0.2366061163485859,0.6192228098413428,0.8558289261899287,0.1386525638077719
1736,2,1,72,0.021047301319433505,0.03117535121104232,0.02897268338896488,0.08898597378707748,0.5134513681306048,0.2490227638537595,0.6024373419176823,0.8514601057714417,0.14348126005978387
1738,2,1,72,0.011539968768139895,0.0346327066567584,0.0377332648347304,0.07863876753276615,0.5102322372959301,0.257990342607496,0.5888710048286963,0.8468613474361922,0.14808001839503335
1737,2,1,72,0.021047301319433505,0.03117535121104232,0.02897268338896488,0.06714187169464245,0.5040239135433433,0.2692573005288572,0.5711657852379858,0.840423085766843,0.15428834214762013
1740,2,1,72,0.013302556383652972,0.0346327066567584,0.038067641163727656,0.061623361692343066,0.5005748447919062,0.275465624281444,0.5621982064842492,0.8376638307656933,0.15658772131524487
2929,3,2,95,0.04778258057119912,0.07178090723122979,0.09798402607656956,0.11795815129914923,0.4987353414578064,0.2294780409289492,0.6166934927569556,0.8461715336859048,0.1485398942285583
2928,2,2,95,0.08140414468174041,0.06663977410246066,0.07735435493488718,0.10807082087836284,0.49850540354104395,0.23614624051506095,0.6065762244194067,0.8427224649344677,0.15152908714647045
2930,3,2,95,0.04778258057119912,0.07178090723122979,0.09798402607656956,0.10025293170843873,0.49988503104161874,0.24051506093354794,0.6001379627500575,0.8406530236836054,0.15336859048057025
7176,2,1,72,0.02749598248196729,0.01302986850160028,0.013301678946892524,0.08875603587031501,0.49643596229018166,0.24948263968728443,0.5851919981604967,0.8346746378477811,0.1591170383996321
2933,2,1,72,0.027838660982306668,0.01361774596680485,0.01815597613519377,0.08047827086686594,0.4943665210393194,0.25615083927339616,0.5748447919061853,0.8309956311795815,0.1634858588181191
2934,4,2,95,0.1782207898128721,0.03220772554746322,0.07925027769262606,0.15520809381467005,0.47344217061393423,0.22464934467693723,0.6286502644286043,0.8532996091055415,0.14072200505863416
7531,2,1,72,0.005136289575773488,0.007942843128159294,0.008753264632640253,0.14945964589560817,0.4755116118647965,0.2274085996780869,0.6249712577604047,0.8523798574384917,0.14210163255920902
7532,2,1,72,0.006752355240015867,0.0056952312468211246,0.0053017202798974795,0.13313405380547252,0.4775810531156588,0.23752586801563577,0.6107151069211313,0.8482409749367671,0.14624051506093355
7533,2,1,72,0.004455731633762254,0.007942843128159294,0.008676378216641549,0.1209473442170614,0.4791906185329961,0.24465394343527247,0.6001379627500575,0.84479190618533,0.14945964589560817
4324,2,1,72,0.005136289575773488,0.007942843128159294,0.008753264632640253,0.11037020004598758,0.4789606806162336,0.2513221430213842,0.5893308806622212,0.8406530236836054,0.1538284663140952
7538,2,1,72,0.023201733111443492,0.01687435326306189,0.010278111439936928,0.19475741549781558,0.4327431593469763,0.22533915842722466,0.6275005748447919,0.8528397332720166,0.14164175672568408
7537,2,1,72,0.012607654201834285,0.019652726810103858,0.01478506222067922,0.1805012646585422,0.4384916072660382,0.23062773051276156,0.6189928719245804,0.8496206024373419,0.1448608875603587
7536,2,1,72,0.023201733111443492,0.01687435326306189,0.010278111439936928,0.16877443090365601,0.4435502414348126,0.23407679926419867,0.6123246723384687,0.8464014716026673,0.1476201425615084
7535,2,1,72,0.012452460960412656,0.01880431950028586,0.010832034003838809,0.15888710048286964,0.4442400551851,0.240055185100023,0.6031271556679696,0.8431823407679926,0.15129914922970797
7534,2,1,72,0.014533317572620554,0.019652726810103858,0.01491608122608467,0.14348126005978387,0.44860887560358703,0.2469533226028972,0.5920901356633709,0.8390434582662681,0.1554380317314325
2307,2,1,72,0.012452460960412656,0.01880431950028586,0.010832034003838809,0.13750287422395954,0.4479190618532996,0.2506323292710968,0.5854219360772591,0.8360542653483559,0.15796734881581972
2904,2,1,72,0.003777607101550952,0.024575323817598443,0.029521961361168917,0.1395723154748218,0.47873074269947113,0.2329271096803863,0.618303058174293,0.8512301678546792,0.1432513221430214
2907,2,1,72,0.003777607101550952,0.024575323817598443,0.029521961361168917,0.12738560588641068,0.48034030811680845,0.2391354334329731,0.6077259140032192,0.8468613474361922,0.14693032881122098
2906,6,5,267,0.037604986684615614,0.2886935458425052,0.29345512847373073,0.19084847091285354,0.4612554610255231,0.20924350425385146,0.6521039319383767,0.8613474361922281,0.13267417797194758
2909,3,2,95,0.06547792191931916,0.1532751942078881,0.2795726329351183,0.1848700850770292,0.4637847781099103,0.21200275925500114,0.6486548631869395,0.8606576224419407,0.133363991722235
2908,2,2,95,0.06547792191931916,0.1532751942078881,0.2795726329351183,0.17291331340538055,0.4693032881122097,0.21660151759025062,0.6422166015175903,0.8588181191078409,0.13543343297309726
2910,2,2,95,0.06467192496052462,0.1466583111444707,0.204824316685008,0.16141641756725683,0.4739020464474592,0.22143021384226258,0.635318464014716,0.8567486778569786,0.13750287422395954
1806,2,1,72,0.021210547357727698,0.03335364891172808,0.03009662193118799,0.1271556679696482,0.4732122326971718,0.23936537134973557,0.60036790066682,0.8397332720165556,0.1547482179811451
1807,2,1,72,0.011477823173222143,0.03532083139789615,0.028655453103945624,0.1172683375488618,0.47160266727983446,0.2471832605196597,0.5888710048286963,0.8360542653483559,0.15865716256610715
1812,2,1,72,0.01162086964318334,0.03691442544134816,0.039112936402659414,0.10807082087836284,0.46654403311106,0.25730052885720855,0.5746148539894228,0.8319153828466314,0.16302598298459417
1809,2,1,72,0.021210547357727698,0.03335364891172808,0.03009662193118799,0.09749367670728903,0.46355484019314785,0.26465854219360774,0.5610485169004369,0.8257070590940446,0.16923430673718096
1814,2,1,72,0.011477823173222143,0.03532083139789615,0.028655453103945624,0.0790986433662911,0.45619682685674867,0.27960450678316856,0.5352954702230398,0.8148999770062083,0.17935157507472982
1811,2,1,72,0.025427103837095528,0.07796299868910295,0.061051578418853836,0.1625661071510692,0.4495286272706369,0.23407679926419867,0.6120947344217061,0.8461715336859048,0.14808001839503335
2911,2,1,72,0.008291600114284968,0.011879359171379677,0.013696272751199563,0.1535985283973327,0.47942055644975856,0.22671878592779948,0.6330190848470912,0.8597378707748908,0.1342837433892849
2913,2,1,72,0.00719296378809845,0.011879359171379677,0.013575968228421435,0.14072200505863416,0.48562888020234535,0.22993791676247413,0.6263508852609795,0.8562888020234537,0.13819268797424694
2912,2,1,72,0.012275686166249971,0.009453320939368959,0.009293132572025044,0.12600597838583583,0.49045757645435734,0.23568636468153598,0.6164635548401931,0.8521499195217291,0.14233157047597148
2918,2,1,72,0.00710442238715005,0.011366527783942369,0.009946211066979242,0.11956771671648656,0.4922970797884571,0.23890549551621063,0.6118647965049436,0.8507702920211543,0.14371119797654633
2914,2,1,72,0.012275686166249971,0.009453320939368959,0.009293132572025044,0.10186249712577604,0.49528627270636927,0.24672338468613475,0.5971487698321453,0.84387215451828,0.1501494596458956
2917,3,3,235,0.027842287690468873,0.102176105372082,0.0952151688380478,0.17314325132214303,0.5070131064612554,0.21269257300528857,0.6801563577833984,0.8928489307886871,0.10163255920901357
2915,3,2,95,0.11097819209691616,0.011577687356402477,0.046806114062187716,0.17912163715796736,0.5065532306277305,0.2044148080018395,0.6856748677856979,0.8900896757875374,0.10439181421016326
2919,2,2,95,0.11097819209691616,0.011577687356402477,0.046806114062187716,0.16417567256840654,0.5102322372959301,0.21200275925500114,0.6744079098643366,0.8864106691193377,0.1085306967118878
2484,2,1,57,0.04798576977935778,0.07448778114742824,0.060090037836768924,0.008047827086686594,0.11657852379857439,0.5316164635548402,0.12462635088526099,0.6562428144401011,0.33823867555759946
2475,2,1,57,0.09579631053555618,0.07243234473928828,0.06504988447955311,0.00781788916992412,0.10416187629340078,0.53345596688894,0.1119797654633249,0.6454357323522649,0.3495056334789607
2486,2,1,57,0.048583809570676574,0.07784849717954206,0.08201921706899562,0.0073580133363991725,0.08852609795355254,0.5295470223039779,0.09588411128995171,0.6254311335939297,0.36951023223729595
